,Start (ET),Away?,Opponent,TeamPts,OppPts,Team,TeamName,Location,PreviousLocation,DistanceFromPrevious,Datetime,DaysBetweenGames,SeasonAveragePPG,PTSoverAVG
1385,19:00:00,,Cleveland Cavaliers,126.0,94.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-11-03 19:00:00,2.0,109.58641975308642,16.413580246913583
1386,19:00:00,,Atlanta Hawks,113.0,102.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-11-06 19:00:00,3.0000000000000004,109.58641975308642,3.4135802469135825
1387,19:00:00,@,Philadelphia 76ers,132.0,133.0,CHO,Charlotte Hornets,"[39.952583, -75.165222]","[35.2272086, -80.8430827]",724.7300084540823,2018-11-09 19:00:00,3.0000000000000004,109.58641975308642,22.413580246913583
1388,15:30:00,@,Detroit Pistons,113.0,103.0,CHO,Charlotte Hornets,"[42.3315509, -83.0466403]","[39.952583, -75.165222]",710.2195931899304,2018-11-11 15:30:00,1.8541666666666667,109.58641975308642,3.4135802469135825
1389,19:00:00,@,Cleveland Cavaliers,89.0,113.0,CHO,Charlotte Hornets,"[41.5051613, -81.6934446]","[42.3315509, -83.0466403]",144.7489645397383,2018-11-13 19:00:00,2.1458333333333335,109.58641975308642,-20.586419753086417
1390,19:00:00,,Philadelphia 76ers,119.0,122.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[41.5051613, -81.6934446]",701.5501908483586,2018-11-17 19:00:00,4.0,109.58641975308642,9.413580246913583
1391,19:00:00,,Boston Celtics,117.0,112.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-11-19 19:00:00,2.0,109.58641975308642,7.4135802469135825
1392,19:00:00,,Indiana Pacers,127.0,109.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-11-21 19:00:00,2.0,109.58641975308642,17.413580246913583
1393,20:00:00,@,Oklahoma City Thunder,104.0,109.0,CHO,Charlotte Hornets,"[35.46756, -97.516426]","[35.2272086, -80.8430827]",1509.7151621500043,2018-11-23 20:00:00,2.0416666666666665,109.58641975308642,-5.5864197530864175
1394,18:00:00,@,Atlanta Hawks,123.0,124.0,CHO,Charlotte Hornets,"[33.7489924, -84.3902644]","[35.46756, -97.516426]",1214.6926067447362,2018-11-25 18:00:00,1.9166666666666667,109.58641975308642,13.413580246913583
1395,19:00:00,,Milwaukee Bucks,110.0,107.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[33.7489924, -84.3902644]",364.0322421461683,2018-11-26 19:00:00,1.0416666666666667,109.58641975308642,0.4135802469135825
1396,19:00:00,,Atlanta Hawks,108.0,94.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-11-28 19:00:00,2.0,109.58641975308642,-1.5864197530864175
1397,19:00:00,,Utah Jazz,111.0,119.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-11-30 19:00:00,2.0,109.58641975308642,1.4135802469135825
1398,17:00:00,,New Orleans Pelicans,109.0,119.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-12-02 17:00:00,1.9166666666666667,109.58641975308642,-0.5864197530864175
1399,20:00:00,@,Minnesota Timberwolves,104.0,121.0,CHO,Charlotte Hornets,"[44.9788262, -93.274851]","[35.2272086, -80.8430827]",1510.1646847785441,2018-12-05 20:00:00,3.125,109.58641975308642,-5.5864197530864175
1400,19:00:00,,Denver Nuggets,113.0,107.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[44.9788262, -93.274851]",1510.1646847785441,2018-12-07 19:00:00,1.9583333333333333,109.58641975308642,3.4135802469135825
1401,19:30:00,@,New York Knicks,119.0,107.0,CHO,Charlotte Hornets,"[40.75054931640625, -73.99356079101562]","[35.2272086, -80.8430827]",857.6961410543952,2018-12-09 19:30:00,2.0208333333333335,109.58641975308642,9.413580246913583
1402,19:00:00,,Detroit Pistons,108.0,107.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[40.75054931640625, -73.99356079101562]",857.6961410543952,2018-12-12 19:00:00,2.979166666666667,109.58641975308642,-1.5864197530864175
1403,19:00:00,,New York Knicks,124.0,126.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-12-14 19:00:00,2.0,109.58641975308642,14.413580246913583
1404,19:00:00,,Los Angeles Lakers,100.0,128.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-12-15 19:00:00,1.0,109.58641975308642,-9.586419753086417
1405,19:00:00,,Cleveland Cavaliers,110.0,99.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-12-19 19:00:00,4.0,109.58641975308642,0.4135802469135825
1406,19:00:00,,Detroit Pistons,98.0,86.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2018-12-21 19:00:00,2.0,109.58641975308642,-11.586419753086417
1407,18:00:00,@,Boston Celtics,103.0,119.0,CHO,Charlotte Hornets,"[42.3602534, -71.0582912]","[35.2272086, -80.8430827]",1158.927362894352,2018-12-23 18:00:00,1.9583333333333333,109.58641975308642,-6.5864197530864175
1408,19:30:00,@,Brooklyn Nets,132.0,134.0,CHO,Charlotte Hornets,"[40.678177, -73.94416]","[42.3602534, -71.0582912]",304.26066053046907,2018-12-26 19:30:00,3.0625,109.58641975308642,22.413580246913583
1409,19:00:00,,Brooklyn Nets,100.0,87.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[40.678177, -73.94416]",855.2250427773808,2018-12-28 19:00:00,1.9791666666666667,109.58641975308642,-9.586419753086417
1410,19:00:00,@,Washington Wizards,126.0,130.0,CHO,Charlotte Hornets,"[38.8950368, -77.0365427]","[35.2272086, -80.8430827]",529.1020547480202,2018-12-29 19:00:00,1.0,109.58641975308642,16.413580246913583
1411,18:00:00,,Orlando Magic,125.0,100.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[38.8950368, -77.0365427]",529.1020547480202,2018-12-31 18:00:00,1.9583333333333333,109.58641975308642,15.413580246913583
1412,19:00:00,,Dallas Mavericks,84.0,122.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-01-02 19:00:00,2.0416666666666665,109.58641975308642,-25.586419753086417
1413,17:00:00,@,Denver Nuggets,110.0,123.0,CHO,Charlotte Hornets,"[39.7392364, -104.9848623]","[35.2272086, -80.8430827]",2179.8807246983074,2019-01-05 17:00:00,2.916666666666667,109.58641975308642,0.4135802469135825
1414,20:00:00,@,Phoenix Suns,119.0,113.0,CHO,Charlotte Hornets,"[33.4484367, -112.0741417]","[39.7392364, -104.9848623]",942.0775007151597,2019-01-06 20:00:00,1.125,109.58641975308642,9.413580246913583
1415,22:30:00,@,Los Angeles Clippers,109.0,128.0,CHO,Charlotte Hornets,"[34.0536909, -118.242766]","[33.4484367, -112.0741417]",573.820456637824,2019-01-08 22:30:00,2.1041666666666665,109.58641975308642,-0.5864197530864175
1416,22:00:00,@,Portland Trail Blazers,96.0,127.0,CHO,Charlotte Hornets,"[45.5202471, -122.6741949]","[34.0536909, -118.242766]",1328.6571049213628,2019-01-11 22:00:00,2.979166666666667,109.58641975308642,-13.586419753086417
1417,22:00:00,@,Sacramento Kings,97.0,104.0,CHO,Charlotte Hornets,"[38.5810606, -121.4938951]","[45.5202471, -122.6741949]",777.2183058768477,2019-01-12 22:00:00,1.0,109.58641975308642,-12.586419753086417
1418,20:30:00,@,San Antonio Spurs,108.0,93.0,CHO,Charlotte Hornets,"[29.4246002, -98.4951405]","[38.5810606, -121.4938951]",2341.5087450518577,2019-01-14 20:30:00,1.9375,109.58641975308642,-1.5864197530864175
1419,19:00:00,,Sacramento Kings,114.0,95.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[29.4246002, -98.4951405]",1775.367561554183,2019-01-17 19:00:00,2.9375000000000004,109.58641975308642,4.4135802469135825
1420,17:00:00,,Phoenix Suns,135.0,115.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-01-19 17:00:00,1.9166666666666667,109.58641975308642,25.413580246913583
1421,18:00:00,@,Indiana Pacers,95.0,120.0,CHO,Charlotte Hornets,"[39.7683331, -86.1583502]","[35.2272086, -80.8430827]",688.3885118859098,2019-01-20 18:00:00,1.0416666666666667,109.58641975308642,-14.586419753086417
1422,20:00:00,@,Memphis Grizzlies,118.0,107.0,CHO,Charlotte Hornets,"[35.149532, -90.048981]","[39.7683331, -86.1583502]",617.275298978138,2019-01-23 20:00:00,3.0833333333333335,109.58641975308642,8.413580246913583
1423,20:30:00,@,Milwaukee Bucks,99.0,108.0,CHO,Charlotte Hornets,"[43.038902, -87.906471]","[35.149532, -90.048981]",895.8777974344388,2019-01-25 20:30:00,2.0208333333333335,109.58641975308642,-10.586419753086417
1424,19:00:00,,New York Knicks,101.0,92.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[43.038902, -87.906471]",1059.4090109790793,2019-01-28 19:00:00,2.9375000000000004,109.58641975308642,-8.586419753086417
1425,19:30:00,@,Boston Celtics,94.0,126.0,CHO,Charlotte Hornets,"[42.3602534, -71.0582912]","[35.2272086, -80.8430827]",1158.927362894352,2019-01-30 19:30:00,2.0208333333333335,109.58641975308642,-15.586419753086417
1426,19:00:00,,Memphis Grizzlies,100.0,92.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[42.3602534, -71.0582912]",1158.927362894352,2019-02-01 19:00:00,1.9791666666666667,109.58641975308642,-9.586419753086417
1427,19:00:00,,Chicago Bulls,125.0,118.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-02-02 19:00:00,1.0,109.58641975308642,15.413580246913583
1428,19:00:00,,Los Angeles Clippers,115.0,117.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-02-05 19:00:00,3.0000000000000004,109.58641975308642,5.4135802469135825
1429,20:30:00,@,Dallas Mavericks,93.0,99.0,CHO,Charlotte Hornets,"[32.7762719, -96.7968559]","[35.2272086, -80.8430827]",1493.0358510644498,2019-02-06 20:30:00,1.0625,109.58641975308642,-16.586419753086417
1430,19:30:00,@,Atlanta Hawks,129.0,120.0,CHO,Charlotte Hornets,"[33.7489924, -84.3902644]","[32.7762719, -96.7968559]",1157.1559307462492,2019-02-09 19:30:00,2.9583333333333335,109.58641975308642,19.413580246913583
1431,19:00:00,@,Indiana Pacers,90.0,99.0,CHO,Charlotte Hornets,"[39.7683331, -86.1583502]","[33.7489924, -84.3902644]",687.1272209447188,2019-02-11 19:00:00,1.9791666666666667,109.58641975308642,-19.586419753086417
1432,19:00:00,@,Orlando Magic,89.0,127.0,CHO,Charlotte Hornets,"[28.5421109, -81.3790304]","[39.7683331, -86.1583502]",1322.0977938896538,2019-02-14 19:00:00,3.0000000000000004,109.58641975308642,-20.586419753086417
1433,19:00:00,,Washington Wizards,123.0,110.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[28.5421109, -81.3790304]",744.5973101181996,2019-02-22 19:00:00,8.0,109.58641975308642,13.413580246913583
1434,19:00:00,,Brooklyn Nets,115.0,117.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-02-23 19:00:00,1.0,109.58641975308642,5.4135802469135825
1435,19:00:00,,Golden State Warriors,110.0,121.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-02-25 19:00:00,2.0,109.58641975308642,0.4135802469135825
1436,19:00:00,,Houston Rockets,113.0,118.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-02-27 19:00:00,2.0,109.58641975308642,3.4135802469135825
1437,19:30:00,@,Brooklyn Nets,123.0,112.0,CHO,Charlotte Hornets,"[40.678177, -73.94416]","[35.2272086, -80.8430827]",855.2250427773808,2019-03-01 19:30:00,2.0208333333333335,109.58641975308642,13.413580246913583
1438,13:00:00,,Portland Trail Blazers,108.0,118.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[40.678177, -73.94416]",855.2250427773808,2019-03-03 13:00:00,1.7291666666666667,109.58641975308642,-1.5864197530864175
1439,19:00:00,,Miami Heat,84.0,91.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-03-06 19:00:00,3.25,109.58641975308642,-25.586419753086417
1440,19:00:00,,Washington Wizards,112.0,111.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-03-08 19:00:00,2.0,109.58641975308642,2.4135802469135825
1441,21:00:00,@,Milwaukee Bucks,114.0,131.0,CHO,Charlotte Hornets,"[43.038902, -87.906471]","[35.2272086, -80.8430827]",1059.4090109790793,2019-03-09 21:00:00,1.0833333333333333,109.58641975308642,4.4135802469135825
1442,20:00:00,@,Houston Rockets,106.0,118.0,CHO,Charlotte Hornets,"[29.7589382, -95.3676974]","[43.038902, -87.906471]",1617.9309706782833,2019-03-11 20:00:00,1.9583333333333333,109.58641975308642,-3.5864197530864175
1443,19:00:00,@,Washington Wizards,116.0,110.0,CHO,Charlotte Hornets,"[38.8950368, -77.0365427]","[29.7589382, -95.3676974]",1959.2350023821766,2019-03-15 19:00:00,3.9583333333333335,109.58641975308642,6.4135802469135825
1444,13:00:00,@,Miami Heat,75.0,93.0,CHO,Charlotte Hornets,"[25.7741728, -80.19362]","[38.8950368, -77.0365427]",1487.5981510852178,2019-03-17 13:00:00,1.75,109.58641975308642,-34.58641975308642
1445,19:00:00,,Philadelphia 76ers,114.0,118.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[25.7741728, -80.19362]",1052.300119799013,2019-03-19 19:00:00,2.25,109.58641975308642,4.4135802469135825
1446,19:00:00,,Minnesota Timberwolves,113.0,106.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-03-21 19:00:00,2.0,109.58641975308642,3.4135802469135825
1447,18:00:00,,Boston Celtics,124.0,117.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[35.2272086, -80.8430827]",0.0,2019-03-23 18:00:00,1.9583333333333333,109.58641975308642,14.413580246913583
1448,18:00:00,@,Toronto Raptors,115.0,114.0,CHO,Charlotte Hornets,"[43.6534817, -79.3839347]","[35.2272086, -80.8430827]",944.6612860094633,2019-03-24 18:00:00,1.0,109.58641975308642,5.4135802469135825
1449,19:00:00,,San Antonio Spurs,125.0,116.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[43.6534817, -79.3839347]",944.6612860094633,2019-03-26 19:00:00,2.0416666666666665,109.58641975308642,15.413580246913583
1450,22:30:00,@,Los Angeles Lakers,115.0,129.0,CHO,Charlotte Hornets,"[34.0536909, -118.242766]","[35.2272086, -80.8430827]",3401.520391325038,2019-03-29 22:30:00,3.1458333333333335,109.58641975308642,5.4135802469135825
1451,20:30:00,@,Golden State Warriors,90.0,137.0,CHO,Charlotte Hornets,"[37.8044557, -122.2713563]","[34.0536909, -118.242766]",552.2639542902898,2019-03-31 20:30:00,1.9166666666666667,109.58641975308642,-19.586419753086417
1452,21:00:00,@,Utah Jazz,102.0,111.0,CHO,Charlotte Hornets,"[40.6593864, -111.8650787]","[37.8044557, -122.2713563]",949.5337626690749,2019-04-01 21:00:00,1.0208333333333333,109.58641975308642,-7.5864197530864175
1453,20:00:00,@,New Orleans Pelicans,115.0,109.0,CHO,Charlotte Hornets,"[29.9499323, -90.0701156]","[40.6593864, -111.8650787]",2297.5202741876037,2019-04-03 20:00:00,1.9583333333333333,109.58641975308642,5.4135802469135825
1454,19:00:00,,Toronto Raptors,113.0,111.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[29.9499323, -90.0701156]",1043.3735284678378,2019-04-05 19:00:00,1.9583333333333333,109.58641975308642,3.4135802469135825
1455,16:00:00,@,Detroit Pistons,104.0,91.0,CHO,Charlotte Hornets,"[42.3315509, -83.0466403]","[35.2272086, -80.8430827]",812.136097687265,2019-04-07 16:00:00,1.875,109.58641975308642,-5.5864197530864175
1456,19:00:00,@,Cleveland Cavaliers,124.0,97.0,CHO,Charlotte Hornets,"[41.5051613, -81.6934446]","[42.3315509, -83.0466403]",144.7489645397383,2019-04-09 19:00:00,2.125,109.58641975308642,14.413580246913583
1457,20:00:00,,Orlando Magic,114.0,122.0,CHO,Charlotte Hornets,"[35.2272086, -80.8430827]","[41.5051613, -81.6934446]",701.5501908483586,2019-04-10 20:00:00,1.0416666666666667,109.58641975308642,4.4135802469135825
1620,19:00:00,@,Milwaukee Bucks,116.0,97.0,CLE,Cleveland Cavaliers,"[43.038902, -87.906471]","[41.5051613, -81.6934446]",538.407442674134,2017-10-20 19:00:00,2.9576388888888894,107.72839506172839,8.271604938271608
1621,20:00:00,,Orlando Magic,93.0,114.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[43.038902, -87.906471]",538.407442674134,2017-10-21 20:00:00,1.0416666666666667,107.72839506172839,-14.728395061728392
1622,19:00:00,,Chicago Bulls,119.0,112.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[41.5051613, -81.6934446]",0.0,2017-10-24 19:00:00,2.9583333333333335,107.72839506172839,11.271604938271608
1623,19:30:00,@,Brooklyn Nets,107.0,112.0,CLE,Cleveland Cavaliers,"[40.678177, -73.94416]","[41.5051613, -81.6934446]",655.2499875592641,2017-10-25 19:30:00,1.0208333333333333,107.72839506172839,-0.7283950617283921
1624,19:00:00,@,New Orleans Pelicans,101.0,123.0,CLE,Cleveland Cavaliers,"[29.9499323, -90.0701156]","[40.678177, -73.94416]",1881.2411754243221,2017-10-28 19:00:00,2.979166666666667,107.72839506172839,-6.728395061728392
1625,19:00:00,,New York Knicks,95.0,114.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[29.9499323, -90.0701156]",1488.1513997684817,2017-10-29 19:00:00,1.0,107.72839506172839,-12.728395061728392
1626,19:00:00,,Indiana Pacers,107.0,124.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[41.5051613, -81.6934446]",0.0,2017-11-01 19:00:00,3.0000000000000004,107.72839506172839,-0.7283950617283921
1627,19:00:00,@,Washington Wizards,130.0,122.0,CLE,Cleveland Cavaliers,"[38.8950368, -77.0365427]","[41.5051613, -81.6934446]",490.14409649890763,2017-11-03 19:00:00,2.0,107.72839506172839,22.271604938271608
1628,15:00:00,,Atlanta Hawks,115.0,117.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[38.8950368, -77.0365427]",490.14409649890763,2017-11-05 15:00:00,1.8333333333333333,107.72839506172839,7.271604938271608
1629,19:00:00,,Milwaukee Bucks,124.0,119.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[41.5051613, -81.6934446]",0.0,2017-11-07 19:00:00,2.1666666666666665,107.72839506172839,16.271604938271608
1630,20:00:00,@,Houston Rockets,113.0,117.0,CLE,Cleveland Cavaliers,"[29.7589382, -95.3676974]","[41.5051613, -81.6934446]",1792.5086723219658,2017-11-09 20:00:00,2.0416666666666665,107.72839506172839,5.271604938271608
1631,20:30:00,@,Dallas Mavericks,111.0,104.0,CLE,Cleveland Cavaliers,"[32.7762719, -96.7968559]","[29.7589382, -95.3676974]",361.7255579017029,2017-11-11 20:30:00,2.0208333333333335,107.72839506172839,3.271604938271608
1632,19:30:00,@,New York Knicks,104.0,101.0,CLE,Cleveland Cavaliers,"[40.75054931640625, -73.99356079101562]","[32.7762719, -96.7968559]",2206.540257285479,2017-11-13 19:30:00,1.9583333333333333,107.72839506172839,-3.728395061728392
1633,20:00:00,@,Charlotte Hornets,115.0,107.0,CLE,Cleveland Cavaliers,"[35.2272086, -80.8430827]","[40.75054931640625, -73.99356079101562]",857.6961410543952,2017-11-15 20:00:00,2.0208333333333335,107.72839506172839,7.271604938271608
1634,19:30:00,,Los Angeles Clippers,118.0,113.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[35.2272086, -80.8430827]",701.5501908483586,2017-11-17 19:30:00,1.9791666666666667,107.72839506172839,10.271604938271608
1635,19:00:00,@,Detroit Pistons,116.0,88.0,CLE,Cleveland Cavaliers,"[42.3315509, -83.0466403]","[41.5051613, -81.6934446]",144.7489645397383,2017-11-20 19:00:00,2.979166666666667,107.72839506172839,8.271604938271608
1636,19:00:00,,Brooklyn Nets,119.0,109.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[42.3315509, -83.0466403]",144.7489645397383,2017-11-22 19:00:00,2.0,107.72839506172839,11.271604938271608
1637,20:00:00,,Charlotte Hornets,100.0,99.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[41.5051613, -81.6934446]",0.0,2017-11-24 20:00:00,2.0416666666666665,107.72839506172839,-7.728395061728392
1638,19:00:00,@,Philadelphia 76ers,113.0,91.0,CLE,Cleveland Cavaliers,"[39.952583, -75.165222]","[41.5051613, -81.6934446]",576.0144006521141,2017-11-27 19:00:00,2.9583333333333335,107.72839506172839,5.271604938271608
1639,19:00:00,,Miami Heat,108.0,97.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[39.952583, -75.165222]",576.0144006521141,2017-11-28 19:00:00,1.0,107.72839506172839,0.2716049382716079
1640,19:30:00,@,Atlanta Hawks,121.0,114.0,CLE,Cleveland Cavaliers,"[33.7489924, -84.3902644]","[41.5051613, -81.6934446]",893.8524331647361,2017-11-30 19:30:00,2.0208333333333335,107.72839506172839,13.271604938271608
1641,19:30:00,,Memphis Grizzlies,116.0,111.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[33.7489924, -84.3902644]",893.8524331647361,2017-12-02 19:30:00,2.0,107.72839506172839,8.271604938271608
1642,20:00:00,@,Chicago Bulls,113.0,91.0,CLE,Cleveland Cavaliers,"[41.8810409, -87.6711385]","[41.5051613, -81.6934446]",497.6773342483017,2017-12-04 20:00:00,2.0208333333333335,107.72839506172839,5.271604938271608
1643,19:00:00,,Sacramento Kings,101.0,95.0,CLE,Cleveland Cavaliers,"[41.5051613, -81.6934446]","[41.8810409, -87.6711385]",497.6773342483017,2017-12-06 19:00:00,1.9583333333333333,107.72839506172839,-6.728395061728392
